,avg_monthly_hrs,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure,employee_id,age,gender,marital_status,dept_id,dept_name,dept_head
7026,189.0,,0.95874,5,,low,0.923035,Employed,2.0,103382,53,Male,Married,D00-IT,IT,Henry Adey
7027,179.0,,0.761314,4,,low,0.663956,Employed,3.0,118941,34,Female,Married,D00-FN,Finance,Aanchal J
7028,145.0,,0.527444,2,,low,0.414999,Left,3.0,116277,24,Male,Unmarried,D00-IT,IT,Henry Adey
7029,104.0,,0.495215,4,,low,0.385974,Employed,3.0,105426,32,Female,Married,D00-SS,Sales,Edward J Bayley
7030,137.0,,0.551664,2,,medium,0.448736,Left,3.0,116321,27,Male,Unmarried,D00-MT,Marketing,Reuben Swann
7031,143.0,1.0,,2,,low,0.443241,Left,3.0,105804,22,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
7032,263.0,,0.93523,6,,low,0.141759,Left,4.0,104049,53,Male,Married,D00-IT,IT,Henry Adey
7033,266.0,,0.772918,4,,medium,0.969349,Employed,6.0,106574,38,Male,Married,D00-IT,IT,Henry Adey
7034,271.0,,0.541245,5,,low,0.676482,Employed,3.0,109302,36,Female,Married,D00-SP,Support,Amelia Westray
7035,155.0,,0.6878,4,,low,0.792721,Employed,4.0,110798,40,Female,Married,D00-ENG,Engineering,Sushant Raghunathan K
7036,240.0,,0.834691,3,,low,0.839315,Employed,8.0,108782,24,Male,Unmarried,D00-SS,Sales,Edward J Bayley
7037,156.0,,0.714105,3,,medium,0.781915,Employed,8.0,119756,24,Female,Unmarried,D00-MN,Management,Ellie Trafton
7038,216.0,1.0,0.809903,4,,low,0.681586,Employed,2.0,103317,22,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
7039,268.0,1.0,0.88697,6,,medium,0.410271,Employed,4.0,104620,35,Male,Married,D00-FN,Finance,Aanchal J
7040,284.0,,0.790078,3,,low,0.492806,Employed,10.0,104768,24,Female,Unmarried,D00-SS,Sales,Edward J Bayley
7041,149.0,,0.444848,4,,high,0.861064,Employed,6.0,102002,31,Female,Married,D00-PD,Product,Darcy Staines
7042,212.0,,0.606445,3,,low,0.809076,Employed,2.0,113548,27,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
7043,241.0,,0.74675,4,1.0,medium,0.699799,Employed,4.0,101681,37,Male,Married,,,
7044,104.0,,0.538452,3,,high,0.487516,Employed,7.0,118830,27,Male,Unmarried,D00-PD,Product,Darcy Staines
7045,197.0,,0.884545,5,,low,0.37324,Employed,5.0,140617,38,Female,Married,D00-IT,IT,Henry Adey
7046,132.0,1.0,0.391579,5,1.0,low,0.461911,Employed,6.0,108368,45,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
7047,172.0,,0.738762,3,,medium,0.579424,Employed,6.0,112334,22,Female,Unmarried,D00-PD,Product,Darcy Staines
7048,272.0,,0.569437,3,,low,0.144302,Employed,4.0,109050,23,Female,Unmarried,D00-SS,Sales,Edward J Bayley
7049,281.0,,0.790232,7,,low,0.0938071,Left,4.0,115141,45,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
7050,139.0,,0.432222,4,,low,0.794807,Employed,2.0,100661,49,Male,Married,D00-PR,Procurement,Louie Viles
7051,273.0,1.0,0.893261,4,,low,0.574258,Employed,2.0,107350,46,Male,Married,D00-SS,Sales,Edward J Bayley
7052,189.0,,0.446909,3,,medium,0.637576,Employed,2.0,112362,23,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
7053,144.0,,,3,,medium,0.524703,Employed,2.0,112632,25,Male,Unmarried,D00-IT,IT,Henry Adey
7054,193.0,,0.710765,4,,low,0.817063,Employed,4.0,119012,22,Male,Unmarried,D00-IT,IT,Henry Adey
7055,133.0,,0.548257,2,,low,0.386268,Left,3.0,117592,23,Male,Unmarried,D00-SP,Support,Amelia Westray
7056,256.0,,0.742374,6,,high,0.43433,Employed,4.0,100155,43,Male,Married,D00-PD,Product,Darcy Staines
7057,194.0,,0.669918,6,,low,0.204713,Employed,3.0,102861,52,Female,Married,D00-ENG,Engineering,Sushant Raghunathan K
7058,210.0,,0.424572,5,,low,0.212833,Employed,5.0,103130,35,Female,Married,D00-FN,Finance,Aanchal J
7059,264.0,,0.694205,4,,low,0.592699,Employed,3.0,108829,52,Male,Married,D00-SS,Sales,Edward J Bayley
7060,257.0,1.0,0.562922,2,,medium,0.784854,Employed,4.0,110762,24,Male,Unmarried,D00-SS,Sales,Edward J Bayley
7061,252.0,,0.680654,3,,low,0.625211,Employed,3.0,108585,22,Male,Unmarried,D00-SS,Sales,Edward J Bayley
7062,167.0,,0.923989,3,,low,0.917603,Employed,3.0,102058,23,Male,Unmarried,D00-IT,IT,Henry Adey
7063,167.0,1.0,0.928512,6,,low,0.947127,Employed,2.0,107500,39,Male,Married,D00-SS,Sales,Edward J Bayley
7064,98.0,,0.456964,2,,low,0.523361,Employed,4.0,105840,25,Male,Unmarried,D00-SP,Support,Amelia Westray
7065,155.0,,0.518107,4,,low,0.831377,Employed,4.0,103855,26,Female,Married,D00-ENG,Engineering,Sushant Raghunathan K
7066,133.0,,0.986741,3,,medium,0.617304,Employed,5.0,102701,22,Female,Unmarried,D00-SS,Sales,Edward J Bayley
7067,194.0,,,4,,low,0.188441,Employed,3.0,118316,45,Male,Married,D00-PD,Product,Darcy Staines
7068,221.0,,0.641297,4,,medium,0.759549,Employed,4.0,134923,42,Female,Married,D00-ENG,Engineering,Sushant Raghunathan K
7069,139.0,,0.527796,2,,medium,0.445938,Left,3.0,110836,25,Male,Unmarried,D00-SP,Support,Amelia Westray
7070,176.0,,0.627175,2,1.0,low,0.787475,Employed,5.0,105814,22,Female,Unmarried,D00-MT,Marketing,Reuben Swann
7071,248.0,1.0,0.870304,2,,low,0.258559,Employed,6.0,101674,25,Male,Unmarried,D00-SP,Support,Amelia Westray
7072,287.0,,0.875468,7,,low,0.141688,Left,4.0,114649,32,Male,Married,D00-SS,Sales,Edward J Bayley
7073,223.0,,0.482211,3,,low,0.63214,Employed,3.0,110892,24,Male,Unmarried,D00-SS,Sales,Edward J Bayley
7074,132.0,,,3,,medium,0.738361,Employed,2.0,105690,23,Female,Unmarried,D00-SP,Support,Amelia Westray
7075,230.0,,0.757361,5,,high,0.669176,Employed,10.0,113381,44,Male,Married,D00-MN,Management,Ellie Trafton
7076,129.0,,0.706689,4,,medium,0.454685,Employed,6.0,114274,53,Male,Married,,,
7077,224.0,,0.610472,4,,low,0.646848,Employed,3.0,143321,36,Female,Married,D00-SS,Sales,Edward J Bayley
7078,159.0,,0.911385,3,,low,0.883839,Employed,3.0,115732,27,Male,Unmarried,D00-SS,Sales,Edward J Bayley
7079,233.0,,1.0,4,,low,0.696221,Left,5.0,104581,55,Male,Married,D00-IT,IT,Henry Adey
7080,185.0,,0.590048,5,,low,1.0,Employed,2.0,118372,44,Female,Married,D00-SP,Support,Amelia Westray
7081,184.0,,1.0,4,,low,0.983719,Employed,4.0,102763,47,Female,Married,D00-SP,Support,Amelia Westray
7082,132.0,,,2,,low,0.389295,Left,3.0,100476,28,Male,Unmarried,D00-MN,Management,Ellie Trafton
7083,151.0,,,3,,medium,0.916097,Employed,3.0,118388,29,Male,Unmarried,D00-SS,Sales,Edward J Bayley
7084,266.0,,0.872042,3,,low,0.69419,Employed,5.0,113500,24,Male,Unmarried,D00-SS,Sales,Edward J Bayley
7085,218.0,,,4,,medium,0.909005,Employed,3.0,116648,43,Male,Married,D00-MT,Marketing,Reuben Swann
7086,185.0,,,4,,low,0.542683,Employed,3.0,108623,25,Female,Unmarried,D00-SS,Sales,Edward J Bayley
7087,254.0,,0.983197,5,,medium,0.961438,Left,5.0,105891,32,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
7088,115.0,,0.56581,3,,medium,0.442841,Employed,3.0,106653,24,Male,Unmarried,D00-IT,IT,Henry Adey
7089,275.0,,0.782665,6,,low,0.103577,Left,4.0,116206,38,Male,Married,D00-MN,Management,Ellie Trafton
7090,209.0,,0.997328,3,,low,0.602603,Employed,2.0,108176,28,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
7091,269.0,1.0,0.792977,3,,medium,0.716895,Employed,2.0,105311,23,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
7092,135.0,,0.941565,5,,medium,0.678569,Employed,4.0,117325,45,Female,Married,D00-SS,Sales,Edward J Bayley
7093,262.0,,0.395429,3,,low,0.24879,Employed,3.0,117903,29,Male,Unmarried,D00-SP,Support,Amelia Westray
7094,225.0,,0.657059,3,,medium,0.531615,Employed,3.0,107321,25,Male,Unmarried,,,
7095,200.0,1.0,0.448711,4,,low,0.705272,Employed,2.0,103309,50,Female,Married,D00-ENG,Engineering,Sushant Raghunathan K
7096,176.0,,0.521839,4,,medium,0.611352,Employed,2.0,102261,25,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
7097,214.0,,0.826277,3,,high,0.800506,Employed,2.0,108108,27,Male,Unmarried,D00-SP,Support,Amelia Westray
7098,269.0,,0.586695,4,,medium,0.572625,Employed,4.0,102294,35,Male,Married,D00-FN,Finance,Aanchal J
7099,159.0,,0.542795,4,,medium,0.951783,Employed,2.0,102316,51,Male,Married,D00-SS,Sales,Edward J Bayley
7100,218.0,,0.783593,4,,low,0.507332,Employed,2.0,103856,33,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
7101,100.0,,0.676394,6,,medium,0.280988,Employed,4.0,102267,49,Female,Married,D00-SS,Sales,Edward J Bayley
7102,135.0,1.0,0.636991,4,,medium,0.917283,Employed,3.0,108880,40,Male,Married,D00-MT,Marketing,Reuben Swann
7103,179.0,,0.739307,4,,low,0.70994,Employed,2.0,118258,54,Female,Married,D00-MT,Marketing,Reuben Swann
7104,177.0,,0.529266,3,,high,0.392956,Employed,3.0,103915,24,Female,Unmarried,D00-MT,Marketing,Reuben Swann
7105,164.0,,0.548607,3,,medium,0.553677,Employed,3.0,100736,29,Male,Unmarried,D00-FN,Finance,Aanchal J
7106,287.0,,0.817012,5,,medium,0.762485,Employed,3.0,141676,48,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
7107,157.0,,0.626735,3,,low,0.746894,Employed,2.0,110627,24,Male,Unmarried,D00-SS,Sales,Edward J Bayley
7108,222.0,,0.536602,5,,low,0.888037,Employed,2.0,118254,54,Male,Married,D00-SS,Sales,Edward J Bayley
7109,125.0,,,2,,low,,Employed,,114484,23,Male,Unmarried,D00-TP,Temp,Micheal Zachrey
7110,203.0,,0.847089,3,,medium,0.846661,Employed,3.0,115940,25,Female,Unmarried,D00-SP,Support,Amelia Westray
7111,210.0,,0.927924,4,,low,0.598533,Employed,3.0,113411,30,Male,Married,D00-PD,Product,Darcy Staines
7112,228.0,,0.820797,2,,medium,0.834195,Employed,2.0,106967,27,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
7113,167.0,,0.874656,3,,medium,0.575996,Employed,4.0,115694,26,Male,Unmarried,D00-PR,Procurement,Louie Viles
7114,97.0,,0.48993,4,,low,0.388831,Employed,2.0,106031,35,Male,Married,D00-IT,IT,Henry Adey
7115,184.0,,0.625576,5,,low,0.578368,Employed,3.0,104175,43,Male,Married,,,
7116,212.0,,0.94008,3,,low,0.975443,Employed,3.0,118579,26,Male,Unmarried,D00-SS,Sales,Edward J Bayley
7117,258.0,,0.998947,4,,low,0.96457,Left,5.0,111304,34,Male,Married,D00-FN,Finance,Aanchal J
7118,139.0,,0.859488,4,,medium,0.886925,Employed,3.0,147633,40,Male,Married,D00-SP,Support,Amelia Westray
7119,149.0,,0.42012,2,,medium,0.381976,Left,3.0,117143,29,Male,Unmarried,D00-SS,Sales,Edward J Bayley
7120,130.0,1.0,,2,,medium,0.379582,Left,3.0,102882,23,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
7121,185.0,,0.662769,4,,medium,0.573998,Employed,2.0,119760,29,Male,Unmarried,D00-IT,IT,Henry Adey
7122,152.0,,0.711681,5,,low,0.944557,Employed,3.0,106686,32,Female,Married,D00-FN,Finance,Aanchal J
7123,229.0,1.0,0.785042,4,,low,0.525601,Employed,3.0,107328,48,Female,Married,D00-ENG,Engineering,Sushant Raghunathan K
7124,185.0,,0.853792,3,,low,0.721948,Employed,4.0,109370,23,Male,Unmarried,D00-PD,Product,Darcy Staines
7125,233.0,,0.913237,5,,low,0.891644,Employed,3.0,108054,39,Male,Married,D00-SS,Sales,Edward J Bayley
7126,280.0,,0.344303,3,,low,0.659583,Employed,4.0,119023,25,Male,Unmarried,D00-SP,Support,Amelia Westray
7127,226.0,,0.580463,3,,low,1.0,Employed,2.0,117052,26,Male,Unmarried,,,
7128,214.0,,0.995288,3,,low,0.648874,Employed,2.0,105175,23,Male,Unmarried,D00-SS,Sales,Edward J Bayley
7129,154.0,,0.77094,2,,medium,0.455345,Employed,3.0,101079,25,Male,Unmarried,D00-SP,Support,Amelia Westray
7130,165.0,,0.659192,5,,medium,0.615035,Employed,2.0,110201,41,Male,Married,D00-SS,Sales,Edward J Bayley
7131,237.0,,0.605855,6,,high,0.237953,Employed,5.0,114469,41,Male,Married,D00-MT,Marketing,Reuben Swann
7132,306.0,,0.823778,6,,low,0.0927785,Left,4.0,100197,39,Male,Married,D00-SS,Sales,Edward J Bayley
7133,218.0,,1.0,5,,medium,0.879018,Left,5.0,118030,56,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
7134,137.0,1.0,0.941905,5,,low,0.1296,Employed,5.0,104610,50,Female,Married,D00-ENG,Engineering,Sushant Raghunathan K
7135,153.0,,,3,,low,0.901683,Employed,2.0,111463,29,Male,Unmarried,D00-SS,Sales,Edward J Bayley
7136,127.0,,,3,,low,0.377741,Employed,3.0,107609,27,Male,Unmarried,D00-SS,Sales,Edward J Bayley
7137,195.0,,,4,,medium,0.871925,Employed,2.0,119162,43,Male,Married,D00-SP,Support,Amelia Westray
7138,159.0,,0.527517,5,,medium,0.579949,Employed,2.0,107349,38,Male,Married,D00-IT,IT,Henry Adey
7139,229.0,,,4,,low,0.619338,Employed,2.0,115614,37,Male,Married,D00-SS,Sales,Edward J Bayley
7140,134.0,1.0,,3,,high,0.972484,Employed,3.0,109100,23,Male,Unmarried,D00-MT,Marketing,Reuben Swann
7141,193.0,,0.943426,3,,medium,0.682594,Employed,3.0,109928,26,Male,Unmarried,D00-IT,IT,Henry Adey
7142,169.0,1.0,0.52712,3,,medium,0.684837,Employed,4.0,110878,25,Male,Unmarried,D00-MT,Marketing,Reuben Swann
7143,147.0,,0.536199,2,,medium,0.41706,Left,3.0,111424,26,Male,Unmarried,D00-SS,Sales,Edward J Bayley
7144,257.0,,0.642232,3,,low,0.904446,Employed,3.0,114413,29,Male,Unmarried,D00-SS,Sales,Edward J Bayley
7145,238.0,,0.55885,3,,low,0.916703,Employed,3.0,106400,22,Female,Unmarried,D00-IT,IT,Henry Adey
7146,255.0,,0.562171,3,,medium,0.803514,Employed,3.0,102604,29,Male,Unmarried,D00-SP,Support,Amelia Westray
7147,226.0,,0.491521,3,,low,0.835667,Employed,2.0,100957,22,Male,Unmarried,D00-FN,Finance,Aanchal J
7148,134.0,,0.717413,2,,high,0.708973,Employed,10.0,118932,22,Male,Unmarried,D00-MN,Management,Ellie Trafton
7149,222.0,,0.532316,5,,low,0.619174,Employed,3.0,109656,45,Male,Married,,,
7150,148.0,,0.639984,3,,low,0.698408,Employed,2.0,105264,28,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
7151,137.0,,0.504404,2,,low,0.456616,Left,3.0,102736,27,Male,Unmarried,D00-SP,Support,Amelia Westray
7152,286.0,,0.937997,6,,medium,0.632831,Employed,4.0,118849,39,Male,Married,D00-PD,Product,Darcy Staines
7153,155.0,1.0,0.663489,4,,low,0.489097,Employed,5.0,115813,28,Male,Unmarried,D00-SP,Support,Amelia Westray
7154,150.0,,0.607723,2,,low,0.405206,Left,3.0,119429,27,Male,Unmarried,D00-PD,Product,Darcy Staines
7155,265.0,,0.896149,5,,medium,0.858886,Employed,3.0,107048,35,Female,Married,D00-FN,Finance,Aanchal J
7156,258.0,1.0,0.372002,4,,medium,0.946468,Employed,4.0,118680,51,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
7157,233.0,,0.873514,4,,high,0.860563,Employed,4.0,109421,52,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
7158,235.0,,0.571762,5,,medium,0.805512,Employed,2.0,111771,26,Female,Married,D00-IT,IT,Henry Adey
7159,215.0,,0.531578,4,,high,0.647889,Employed,4.0,118578,38,Male,Married,D00-SS,Sales,Edward J Bayley
7160,215.0,,0.889146,3,,high,0.855095,Employed,4.0,109752,25,Female,Unmarried,D00-MN,Management,Ellie Trafton
7161,220.0,,0.371619,6,,low,0.693151,Employed,2.0,103588,43,Male,Married,D00-PD,Product,Darcy Staines
7162,269.0,,,3,,medium,0.725461,Employed,3.0,105094,27,Male,Unmarried,D00-SP,Support,Amelia Westray
7163,271.0,,0.653159,4,,low,0.63668,Employed,3.0,108568,54,Female,Married,D00-SS,Sales,Edward J Bayley
7164,176.0,,0.574021,4,,medium,0.785057,Employed,2.0,104840,33,Male,Married,,,
7165,285.0,,0.468634,4,,low,0.815454,Employed,4.0,105567,50,Female,Married,D00-SS,Sales,Edward J Bayley
7166,260.0,,,5,,medium,0.98667,Employed,3.0,117256,50,Male,Married,D00-SP,Support,Amelia Westray
7167,145.0,,0.956025,4,,medium,0.683964,Employed,3.0,118832,41,Female,Married,D00-ENG,Engineering,Sushant Raghunathan K
7168,134.0,1.0,0.722571,3,,low,0.941593,Employed,2.0,102427,28,Male,Unmarried,D00-SS,Sales,Edward J Bayley
7169,146.0,,0.512557,2,,low,0.348358,Left,3.0,108988,24,Male,Unmarried,D00-SP,Support,Amelia Westray
7170,189.0,,0.919371,5,,medium,0.864284,Employed,2.0,115517,32,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
7171,182.0,1.0,0.652928,3,,low,0.709813,Employed,3.0,108703,26,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
7172,249.0,,0.772278,3,,low,0.94339,Employed,2.0,100732,22,Female,Unmarried,D00-SS,Sales,Edward J Bayley
7173,251.0,,0.633976,3,,low,0.705024,Employed,2.0,109563,22,Female,Unmarried,D00-MT,Marketing,Reuben Swann
7174,152.0,,,3,,low,0.572512,Employed,2.0,103132,24,Female,Unmarried,D00-SS,Sales,Edward J Bayley
7175,232.0,1.0,0.953869,5,,medium,0.813203,Left,5.0,115355,40,Male,Married,D00-IT,IT,Henry Adey
7176,226.0,1.0,0.938169,5,,medium,0.703705,Employed,2.0,108582,42,Female,Married,D00-MT,Marketing,Reuben Swann
7177,117.0,,0.947144,4,,medium,0.40206,Employed,3.0,107670,43,Male,Married,D00-SS,Sales,Edward J Bayley
7178,175.0,,0.545586,6,,medium,0.170835,Employed,4.0,104450,45,Female,Married,D00-ENG,Engineering,Sushant Raghunathan K
7179,124.0,,0.94658,3,,medium,0.618162,Employed,2.0,143520,28,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
7180,184.0,,0.925558,4,,low,0.871554,Employed,3.0,119017,30,Male,Married,D00-SS,Sales,Edward J Bayley
7181,199.0,,0.724215,3,,medium,0.212517,Employed,6.0,107095,24,Male,Unmarried,D00-FN,Finance,Aanchal J
7182,150.0,1.0,0.430957,2,,low,0.424372,Left,3.0,104130,24,Male,Unmarried,,,
7183,278.0,1.0,0.374388,4,,high,0.698342,Employed,4.0,102854,44,Male,Married,D00-PD,Product,Darcy Staines
7184,195.0,,0.812297,4,,medium,0.885348,Employed,4.0,108618,54,Male,Married,D00-SP,Support,Amelia Westray
7185,189.0,,0.674958,4,,medium,0.749712,Employed,3.0,114384,50,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
7186,159.0,,,4,,low,0.838085,Employed,3.0,113744,39,Female,Married,D00-SP,Support,Amelia Westray
7187,210.0,,0.600027,3,,low,0.940947,Employed,3.0,107932,29,Male,Unmarried,D00-MT,Marketing,Reuben Swann
7188,159.0,,0.697971,4,,low,0.556801,Employed,3.0,106094,25,Female,Unmarried,D00-SS,Sales,Edward J Bayley
7189,229.0,,0.965744,4,,low,0.637525,Employed,4.0,104662,25,Male,Unmarried,D00-PD,Product,Darcy Staines
7190,212.0,,0.884519,3,,low,0.563645,Employed,2.0,116710,22,Female,Unmarried,D00-IT,IT,Henry Adey
7191,153.0,,0.755616,3,,medium,0.709649,Employed,3.0,102599,26,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
7192,214.0,1.0,0.675512,3,,high,0.806209,Employed,8.0,106299,22,Male,Unmarried,D00-MN,Management,Ellie Trafton
7193,137.0,1.0,0.912311,5,,low,0.981084,Employed,2.0,117450,44,Male,Married,D00-SP,Support,Amelia Westray
7194,240.0,,0.751613,5,,medium,0.751948,Employed,4.0,110819,45,Male,Married,D00-IT,IT,Henry Adey
7195,215.0,,,4,,high,0.78342,Employed,3.0,119283,46,Male,Married,D00-PD,Product,Darcy Staines
7196,274.0,,0.666065,3,,low,0.460074,Employed,3.0,107535,26,Male,Unmarried,D00-MT,Marketing,Reuben Swann
7197,271.0,,0.67793,4,,low,0.728468,Employed,3.0,117466,32,Female,Married,D00-SS,Sales,Edward J Bayley
7198,268.0,,0.746845,4,,medium,0.621006,Employed,6.0,109583,40,Female,Married,D00-SS,Sales,Edward J Bayley
7199,218.0,,0.813237,5,,medium,0.534298,Employed,3.0,100157,42,Male,Married,D00-SP,Support,Amelia Westray
7200,243.0,,0.692204,4,,low,0.630332,Employed,3.0,118355,24,Male,Unmarried,D00-IT,IT,Henry Adey
7201,267.0,,0.778975,3,,medium,0.701661,Employed,2.0,118410,24,Male,Unmarried,D00-SP,Support,Amelia Westray
7202,261.0,,0.937082,4,,medium,0.771733,Left,5.0,102271,25,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
7203,133.0,,0.818014,3,,medium,0.591914,Employed,3.0,103481,22,Male,Unmarried,,,
7204,139.0,,0.70511,4,,low,0.513663,Employed,3.0,106155,54,Male,Married,D00-SS,Sales,Edward J Bayley
7205,148.0,,0.503944,4,,low,0.692149,Employed,2.0,116481,32,Female,Married,D00-IT,IT,Henry Adey
7206,161.0,,0.664164,4,,low,0.846477,Employed,4.0,112875,54,Female,Married,D00-IT,IT,Henry Adey
7207,220.0,,0.908387,2,,low,0.692738,Employed,3.0,101789,25,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
7208,231.0,,0.955579,4,,medium,0.75223,Left,5.0,109734,26,Male,Unmarried,,,
7209,191.0,,,4,,medium,0.818641,Employed,2.0,103102,45,Female,Married,D00-PD,Product,Darcy Staines
7210,151.0,,0.784826,5,,low,0.582456,Employed,5.0,111138,37,Male,Married,D00-SS,Sales,Edward J Bayley
7211,238.0,,0.918133,5,,low,0.790171,Left,5.0,119414,50,Male,Married,D00-PD,Product,Darcy Staines
7212,150.0,,0.65819,3,,low,1.0,Employed,2.0,115523,22,Male,Unmarried,D00-SS,Sales,Edward J Bayley
7213,52.0,,,2,,low,,Employed,,107672,26,Male,Unmarried,D00-TP,Temp,Micheal Zachrey
7214,152.0,,0.871345,4,,low,0.989741,Employed,3.0,118243,41,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
7215,250.0,1.0,0.58724,3,,low,0.891613,Employed,3.0,115344,24,Female,Unmarried,D00-PR,Procurement,Louie Viles
7216,135.0,1.0,,3,,low,0.867973,Employed,3.0,113156,23,Male,Unmarried,D00-SP,Support,Amelia Westray
7217,227.0,,,4,,low,0.441513,Employed,3.0,109170,28,Male,Unmarried,D00-SS,Sales,Edward J Bayley
7218,116.0,,0.773701,3,,low,0.863549,Employed,5.0,101195,29,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
7219,233.0,,0.770222,5,1.0,medium,0.538894,Employed,7.0,110040,39,Male,Married,D00-SS,Sales,Edward J Bayley
7220,193.0,1.0,,3,,medium,0.473707,Employed,3.0,100281,22,Male,Unmarried,D00-IT,IT,Henry Adey
7221,271.0,,0.818123,5,,low,0.692901,Employed,4.0,108134,40,Female,Married,D00-PD,Product,Darcy Staines
7222,180.0,,0.499634,4,,high,0.588431,Employed,4.0,106405,39,Male,Married,D00-MN,Management,Ellie Trafton
7223,274.0,1.0,,4,,low,0.669186,Employed,2.0,113023,40,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
7224,222.0,,0.774823,3,,medium,0.731772,Employed,3.0,106697,27,Male,Unmarried,D00-IT,IT,Henry Adey
7225,240.0,,0.753897,4,,low,1.0,Employed,4.0,107710,22,Male,Unmarried,D00-FN,Finance,Aanchal J
7226,173.0,,0.787913,5,,high,0.120154,Employed,4.0,110348,29,Female,Married,D00-IT,IT,Henry Adey
7227,115.0,1.0,0.962557,3,,low,0.869038,Employed,2.0,104023,22,Male,Unmarried,D00-SP,Support,Amelia Westray
7228,247.0,1.0,0.657031,4,,medium,0.722253,Employed,3.0,101552,41,Female,Married,D00-SS,Sales,Edward J Bayley
7229,193.0,,0.646581,6,,medium,0.910958,Employed,4.0,113481,42,Male,Married,D00-SS,Sales,Edward J Bayley
7230,144.0,,0.459777,4,,low,0.624358,Employed,3.0,102479,28,Female,Married,D00-FN,Finance,Aanchal J
7231,157.0,,0.536906,2,,medium,0.364975,Left,3.0,106555,27,Male,Unmarried,D00-MT,Marketing,Reuben Swann
