ID,Age,Experience,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
2943,29,5,160,1,4.3,1,385,0,0,0,1,0
2944,56,32,83,4,1.6,2,0,0,0,0,0,0
2945,55,30,79,2,0,3,0,0,0,0,0,0
2946,45,19,30,3,0.5,2,0,0,0,0,1,1
2947,33,9,145,1,4.3,1,437,0,0,0,1,0
2948,45,21,151,2,3.3,1,328,0,0,0,0,0
2949,44,18,14,2,0.1,3,98,0,0,0,0,1
2950,37,11,19,3,0.2,2,0,0,0,0,1,0
2951,42,16,55,1,0.7,3,135,0,0,0,1,0
2952,26,2,132,2,2.4,3,0,1,0,0,0,1
2953,33,8,182,1,8.6,1,0,0,0,0,0,0
2954,61,36,78,3,0.5,1,0,0,0,0,1,1
2955,31,7,42,1,2.4,2,0,0,0,0,1,1
2956,54,29,44,2,2.3,3,187,0,0,0,1,0
2957,62,38,195,4,5.2,3,522,1,0,1,1,1
2958,61,36,53,3,0.5,2,0,0,0,0,1,0
2959,66,41,65,3,2.4,1,0,0,0,0,0,0
2960,38,12,43,4,0.2,1,0,0,0,0,0,0
2961,55,29,38,4,1.5,3,0,0,0,0,0,1
2962,60,36,50,1,1.8,3,0,0,0,0,1,0
2963,23,-2,81,2,1.8,2,0,0,0,0,0,0
2964,29,3,41,1,1.9,3,0,0,0,0,1,1
2965,35,10,73,3,2.3,1,0,0,0,0,1,0
2966,53,27,31,2,0.4,3,104,0,0,0,0,1
2967,32,7,84,3,0.6,2,0,0,0,0,1,1
2968,38,14,95,2,1.9,1,0,0,0,0,1,1
2969,44,18,162,4,1.3,1,301,1,0,0,0,0
2970,43,18,60,2,2.2,3,115,0,0,0,0,0
2971,54,30,121,2,1.1,3,0,1,1,0,0,0
2972,52,25,43,3,1,2,165,0,0,1,1,1
2973,31,7,38,1,1.8,2,182,0,0,1,1,1
2974,47,22,82,1,2.9,1,276,0,0,0,1,0
2975,42,18,52,4,1.9,1,0,0,0,0,1,0
2976,57,33,43,3,1.5,1,168,0,0,0,0,1
2977,33,8,82,1,2.6,2,0,0,1,1,1,1
2978,35,10,161,1,4.1,1,0,0,1,0,1,0
2979,56,30,24,2,0.7,2,0,0,0,0,1,0
2980,57,32,102,1,2.6,1,0,0,0,0,1,0
2981,25,-1,53,3,2.4,2,0,0,0,0,0,0
2982,53,28,85,1,1.2,1,0,0,0,0,0,0
2983,59,33,111,3,4.4,1,0,0,0,0,1,0
2984,56,32,90,2,0.3,1,0,0,0,0,1,1
2985,54,28,94,2,1.1,1,188,0,0,0,0,0
2986,48,23,63,4,3.6,3,0,0,0,0,0,0
2987,55,30,153,2,2.8,2,0,1,1,1,1,0
2988,33,7,39,2,2,3,0,0,0,0,0,0
2989,46,21,205,2,8.8,1,181,0,1,0,1,0
2990,42,18,142,1,3.4,1,496,0,0,0,1,0
2991,49,25,163,2,0.4,1,0,0,1,0,0,0
2992,42,17,113,3,1,1,0,0,1,0,1,0
2993,46,21,64,1,2.9,1,0,0,0,0,1,1
2994,65,40,20,3,0.1,3,0,0,0,0,0,1
2995,50,24,179,1,1,1,0,0,0,0,1,0
2996,54,24,91,2,4.5,3,90,0,0,0,1,0
2997,42,18,103,1,3.33,1,0,1,1,1,1,1
2998,57,33,80,4,1.6,2,0,0,0,0,0,0
2999,61,35,38,2,0.3,1,0,0,0,0,0,0
3000,60,34,44,1,0.2,1,0,0,0,0,0,1
3001,40,14,164,1,4.3,2,0,1,0,0,0,0
3002,33,7,81,3,1.6,1,0,0,0,0,1,1
3003,37,13,95,2,1.7,2,83,0,0,0,0,0
3004,52,28,44,3,1.9,2,0,0,0,0,0,1
3005,33,7,88,3,1.6,1,0,0,0,0,1,1
3006,62,36,148,3,7,2,0,1,0,0,1,0
3007,62,37,169,3,5,2,184,1,0,1,1,1
3008,63,37,11,1,0.8,2,102,0,0,0,0,1
3009,55,25,92,1,3,3,158,0,0,0,0,1
3010,33,9,74,3,2.6,2,0,0,0,0,1,0
3011,25,1,72,3,0.8,1,0,0,0,0,1,0
3012,55,31,63,3,2.67,1,0,0,0,0,1,0
3013,29,3,172,2,4.5,1,415,0,0,0,1,0
3014,45,21,183,2,1.4,1,0,0,0,0,1,1
3015,60,34,40,1,2.5,3,166,0,0,0,1,0
3016,44,18,68,4,2.9,1,0,0,1,0,0,1
3017,48,23,78,4,3.6,3,0,0,0,0,1,0
3018,57,32,68,2,3.7,1,184,0,0,0,0,0
3019,58,32,49,1,1.4,1,99,0,0,0,1,1
3020,58,33,39,2,2.3,3,0,0,0,0,1,0
3021,44,20,151,1,3.5,1,392,0,0,0,1,0
3022,54,28,159,2,0.5,1,461,0,0,0,1,0
3023,59,33,89,4,1.9,2,0,0,0,0,1,1
3024,63,37,105,4,1.7,3,244,0,0,0,0,1
3025,61,35,78,2,2,1,0,0,0,0,1,1
3026,58,32,128,2,2.7,1,344,0,0,0,0,0
3027,44,20,81,4,0.8,1,228,0,0,0,0,1
3028,53,29,50,4,0.1,3,152,0,0,0,1,0
3029,63,39,38,3,0.1,3,178,0,0,0,1,1
3030,41,17,119,2,6.1,1,263,0,1,0,1,0
3031,50,26,110,3,1.8,2,0,0,0,0,1,0
3032,51,25,29,1,1.4,3,102,0,0,0,0,1
3033,47,22,19,1,0.4,3,0,0,0,0,1,0
3034,43,19,130,2,4.7,3,221,1,0,0,0,1
3035,46,21,38,1,2.4,1,130,0,0,0,1,0
3036,50,24,31,1,0.3,3,0,0,0,0,0,0
3037,33,9,14,4,0.7,2,105,0,0,0,1,0
3038,27,2,158,3,0.4,2,0,1,0,1,1,0
3039,34,8,39,4,0.2,1,115,0,0,0,1,0
3040,34,9,141,2,4.9,3,0,1,0,0,0,1
3041,28,2,33,3,1,1,167,0,0,0,1,0
3042,29,5,92,2,0.6,1,0,0,0,0,1,0
3043,52,26,78,3,3,2,0,0,0,0,0,0
3044,47,22,42,3,2.7,2,0,0,0,0,1,1
3045,41,16,15,2,0.3,2,83,0,0,0,0,0
3046,58,32,48,1,2.8,2,0,0,0,0,1,0
3047,37,12,63,3,2.3,1,0,0,0,0,1,0
3048,57,33,149,1,4.7,1,0,0,1,0,0,0
3049,63,39,49,1,0.8,1,103,0,0,0,1,0
3050,60,35,125,2,3.9,1,0,0,0,0,0,0
3051,50,25,58,1,1.3,2,0,0,0,0,1,0
3052,60,35,48,3,1.5,1,0,0,0,0,1,0
3053,54,30,75,2,3.2,3,0,0,0,0,0,1
3054,28,4,114,2,0.2,1,0,0,0,0,1,0
3055,45,21,134,4,5.5,2,0,1,0,1,1,1
3056,28,2,111,4,2.3,3,0,0,0,0,1,0
3057,54,29,62,4,3.8,2,149,0,0,0,1,0
3058,42,18,45,1,0.7,1,0,0,1,0,1,0
3059,30,4,113,2,0.2,1,0,0,0,0,1,0
3060,61,36,128,1,2.6,1,0,0,0,0,1,0
3061,64,38,168,4,5.7,3,0,1,0,0,1,0
3062,38,13,81,1,4,3,206,0,1,0,1,0
3063,39,14,75,1,0.1,2,297,0,0,0,0,1
3064,54,29,21,4,0.1,3,0,0,0,0,0,0
3065,59,33,83,3,4.4,1,0,0,0,0,1,0
3066,39,15,121,1,3.5,1,368,0,1,0,1,0
3067,63,33,40,4,1.67,3,0,0,0,0,1,0
3068,31,5,101,1,2.9,3,170,0,1,0,0,0
3069,56,26,90,2,4.5,3,0,0,0,0,0,0
3070,47,20,68,1,2.67,2,0,0,0,0,1,1
3071,28,3,74,2,1.8,2,221,0,1,0,0,0
3072,32,8,74,4,0.1,2,257,0,0,0,0,1
3073,54,30,51,2,3.2,3,0,0,0,0,0,0
3074,29,5,149,1,1.5,1,0,0,0,0,1,0
3075,39,15,31,1,1.4,3,88,0,0,0,1,1
3076,26,0,85,2,1.6,3,0,0,0,0,0,0
3077,29,-1,62,2,1.75,3,0,0,0,0,0,1
3078,46,21,44,1,0.3,1,110,0,1,0,1,0
3079,38,13,63,3,0.5,3,190,0,1,1,1,1
3080,55,31,23,2,0.3,1,0,0,0,0,1,1
3081,48,22,40,3,2.2,2,87,0,0,0,1,0
3082,36,10,78,2,4.5,3,204,0,0,0,1,1
3083,39,13,40,3,0.9,3,129,0,0,0,1,0
3084,40,16,78,4,2.4,1,0,0,1,1,1,0
3085,26,0,129,3,0.7,2,0,1,0,0,0,0
3086,55,29,71,3,0.3,2,0,0,0,0,0,1
3087,61,35,23,3,0.3,3,0,0,0,0,1,0
3088,57,33,15,2,0.3,1,0,0,0,0,1,0
3089,56,31,28,1,1.3,1,138,0,0,0,0,1
3090,31,5,23,3,1,1,95,0,0,0,0,0
3091,61,31,19,1,1.5,3,0,0,0,0,1,0
3092,58,32,42,3,1.4,3,158,0,0,0,0,1
3093,43,18,113,2,0.4,1,325,0,1,0,0,0
3094,29,5,34,4,0.4,2,0,0,0,0,0,1
3095,50,23,19,1,0.5,2,104,0,0,0,0,1
3096,49,25,43,1,1.6,2,0,0,0,0,1,1
3097,43,18,179,3,1.2,1,0,1,1,1,1,0
3098,58,32,44,3,2.2,3,0,0,0,0,0,0
3099,41,16,21,2,0.1,2,0,0,0,0,0,0
3100,65,40,115,1,2.5,1,174,0,0,0,0,1
3101,52,27,81,4,3.8,2,0,0,0,0,0,1
3102,55,31,91,2,2.8,1,0,0,0,0,0,0
3103,49,25,30,4,0.9,2,0,0,0,0,0,1
3104,52,22,55,3,1.4,3,0,0,0,0,1,0
3105,56,31,48,2,2.1,3,0,0,0,0,0,1
3106,30,4,23,4,0.3,2,121,0,0,0,0,0
3107,36,10,21,3,0.1,2,0,0,0,0,0,0
3108,41,17,55,2,1.7,1,0,0,0,0,0,0
3109,42,15,21,3,1,2,0,0,0,0,1,0
3110,60,34,40,3,2.2,3,0,0,1,0,1,0
3111,44,20,30,4,0.3,1,0,0,0,0,0,1
3112,34,9,78,3,0.6,2,0,0,0,0,1,0
3113,56,32,65,2,3.2,3,0,0,0,0,1,0
3114,31,5,50,4,2.1,3,209,0,0,0,1,0
3115,29,4,55,4,2,2,0,0,1,0,1,0
3116,31,5,111,2,0.2,1,0,0,0,0,0,0
3117,36,10,21,3,0.1,2,0,0,0,0,0,1
3118,42,16,65,3,0.5,3,256,0,0,0,1,0
3119,64,39,114,1,0.8,3,0,0,0,0,1,0
3120,61,36,54,3,0.9,3,179,0,0,0,1,0
3121,35,11,75,2,1.7,2,0,0,0,0,1,0
3122,28,2,13,4,0.4,1,0,0,0,0,0,1
3123,38,14,54,2,0.6,3,218,0,0,0,0,0
3124,44,17,22,3,1,2,126,0,0,0,1,1
3125,45,20,198,2,2.8,1,0,0,0,0,1,1
3126,46,20,18,1,0.2,1,0,0,0,0,1,1
3127,57,32,74,4,0.7,1,0,0,0,0,0,1
3128,40,14,61,4,0.2,3,0,0,0,0,1,0
3129,38,12,64,2,1.8,1,0,0,0,0,0,0
3130,39,14,10,2,0.3,2,0,0,1,0,0,1
3131,23,-2,82,2,1.8,2,0,0,1,0,0,1
3132,47,22,61,3,2.7,2,168,0,0,0,1,1
3133,32,7,83,2,2.5,1,148,0,1,0,1,0
3134,30,5,73,3,2.6,3,0,0,0,0,1,0
3135,54,30,22,2,0.4,1,89,0,0,0,1,0
3136,25,0,91,2,1.8,2,321,0,0,0,0,0
3137,60,34,65,3,2.2,3,94,0,1,1,0,1
3138,61,36,13,3,0.5,1,0,0,0,0,1,0
3139,36,11,103,1,4.6,1,255,0,0,0,1,0
3140,52,26,95,1,0.3,1,0,0,0,0,1,0
3141,33,7,31,4,1,1,0,0,0,0,1,1
3142,57,31,131,3,0.6,1,0,1,0,0,1,0
3143,34,8,175,4,1.1,3,0,1,1,1,1,1
3144,50,24,38,4,0.1,1,0,0,0,0,1,0
3145,43,18,104,3,1,1,0,0,0,0,1,0
3146,34,10,114,3,3.3,3,0,1,0,0,0,0
3147,26,1,38,4,1.7,2,0,0,0,0,1,0
3148,26,0,30,4,1.3,3,0,0,0,0,1,1
3149,48,22,19,2,0.1,3,106,0,0,0,0,0
3150,49,25,25,4,1,1,0,0,0,0,1,1
3151,47,22,124,4,5,3,0,1,0,0,0,0
3152,43,19,20,3,0.5,1,0,0,0,0,0,0
3153,40,15,83,1,1,3,0,0,0,0,0,0
3154,31,5,18,4,0.3,2,0,0,0,0,0,1
3155,27,1,99,1,3,3,149,1,0,0,0,1
3156,55,29,62,3,0.3,2,0,0,0,0,1,0
3157,54,30,24,1,0.1,2,0,0,0,0,0,0
3158,23,-1,13,4,1,1,84,0,0,0,1,0
3159,54,28,64,2,0.8,3,0,0,1,0,1,0
3160,57,33,62,3,2.67,1,240,0,0,0,0,0
3161,41,15,158,1,4.7,2,0,1,1,1,0,1
3162,28,4,88,1,5.4,1,0,0,0,0,1,0
3163,33,7,28,4,0.8,1,0,0,0,0,1,0
3164,51,27,52,2,1,3,0,0,0,0,0,0
3165,28,4,82,4,0,1,0,0,0,0,1,1
3166,63,37,140,2,6.9,1,97,0,0,0,0,1
3167,29,4,80,1,0.8,2,0,0,0,0,1,1
3168,62,38,58,4,1.2,2,228,0,0,0,0,1
3169,51,25,180,1,1.7,1,0,0,0,0,1,0
3170,52,28,55,1,1.6,2,227,0,0,0,0,0
3171,43,16,65,3,2.67,2,100,0,0,0,0,0
3172,39,12,62,3,2.33,2,0,0,0,0,0,0
3173,35,9,23,4,0.3,1,0,0,0,0,0,0
3174,34,10,35,1,1.7,1,0,0,0,0,1,0
3175,49,24,35,4,0.2,2,0,0,0,0,0,1
3176,43,18,74,4,0.4,1,0,0,0,0,0,0
3177,48,24,14,3,0.4,1,0,0,0,0,1,0
3178,30,4,83,2,1.5,3,199,0,0,0,0,1
3179,46,21,71,4,1.9,3,0,0,0,0,0,0
3180,43,17,53,2,0.7,1,130,0,1,0,1,0
3181,27,3,103,2,0.6,1,84,0,0,0,0,0
3182,39,15,109,1,1.7,1,0,0,0,0,1,0
3183,58,33,60,2,1.9,2,94,0,1,0,1,0
3184,44,17,12,3,0.67,2,0,0,0,0,1,0
3185,39,15,141,2,8,1,0,0,0,0,1,0
3186,35,10,128,1,3.8,1,0,0,0,0,1,0
3187,41,16,98,3,1,1,296,0,0,0,0,0
3188,43,18,41,1,0.5,3,0,0,0,0,0,0
3189,55,25,90,2,4.5,3,0,0,0,0,0,1
3190,32,6,31,1,0.3,1,0,0,0,0,0,0
3191,56,26,74,1,3,3,0,0,0,0,0,0
3192,30,5,83,4,1.8,3,0,0,0,0,0,1
3193,65,39,35,1,0.5,3,0,0,0,0,0,0
3194,31,7,140,1,4,1,0,0,0,0,0,1
3195,41,15,65,3,0.5,3,0,0,0,0,0,0
3196,55,29,35,3,1.4,1,0,0,0,0,0,0
3197,37,7,73,4,1.8,3,0,0,0,0,1,1
3198,34,10,29,1,1.5,2,0,0,0,0,1,0
3199,34,9,55,4,2,2,147,0,0,0,0,1
3200,33,9,20,4,0.7,2,0,0,0,0,1,0
3201,48,23,70,1,2.8,2,0,0,0,0,0,0
3202,28,3,81,4,0.2,1,0,0,0,0,0,0
3203,30,4,25,2,0.3,1,0,0,1,0,1,0
3204,44,20,119,2,7.5,1,239,0,0,0,1,0
3205,61,35,49,4,1.7,2,185,0,0,0,0,0
3206,59,33,38,1,1.4,1,0,0,0,0,1,1
3207,33,7,80,2,1.5,3,0,0,0,0,1,1
3208,56,32,84,1,4.3,1,0,0,0,0,1,1
3209,53,29,61,4,1.6,2,0,0,0,0,1,0
3210,42,16,173,2,1.5,2,373,1,0,1,1,1
3211,43,19,60,2,2.5,1,0,0,1,0,0,0
3212,35,9,83,2,4.5,3,0,0,0,0,1,0
3213,61,35,59,1,2.8,2,0,0,0,0,0,0
3214,39,9,32,3,2,3,116,0,0,0,1,0
3215,61,37,33,3,0.1,3,0,0,0,0,1,0
3216,40,15,19,4,0.2,3,0,0,0,0,1,0
3217,34,8,14,4,0.3,1,0,0,0,0,0,0
3218,65,39,94,4,4.1,1,120,1,0,1,1,1
3219,40,16,154,2,6.1,1,325,0,0,0,1,0
3220,39,15,33,1,2,2,0,0,0,0,0,0
3221,61,35,28,2,0.2,3,135,0,0,0,1,0
3222,40,16,44,1,1.8,1,0,0,1,0,1,0
3223,49,23,81,2,0.8,3,0,0,0,0,0,0
3224,43,18,29,1,0.5,3,0,0,0,0,1,0
3225,45,21,58,3,0.3,3,0,0,1,0,1,0
3226,52,28,38,4,0.9,2,0,0,0,0,0,1
3227,32,8,82,3,1.5,1,0,0,0,0,1,1
3228,31,7,18,1,0.4,3,0,0,0,0,1,0
3229,27,2,45,2,1.7,2,0,0,0,0,0,1
3230,33,9,64,4,3.4,1,0,0,0,0,0,0
3231,65,40,48,3,2.4,1,0,0,0,0,0,1
3232,62,37,24,1,0.3,3,0,0,1,0,1,0
3233,55,25,65,4,2,3,0,0,0,0,1,0
3234,46,20,111,1,0,1,329,0,0,0,0,0
3235,37,12,114,3,0.6,2,0,0,0,0,1,0
3236,60,35,39,2,1.6,3,0,0,0,0,1,0
3237,44,14,19,1,0.75,3,0,0,0,0,0,1
3238,35,9,22,3,0.1,2,0,0,0,1,1,1
3239,52,28,49,4,1.1,2,0,0,0,0,1,0
3240,30,4,40,1,0.3,1,0,0,0,0,1,0
3241,62,36,63,1,1.6,1,118,0,0,0,1,0
3242,41,15,55,1,2.8,1,0,0,0,0,0,0
3243,38,14,33,1,2,2,0,0,0,0,1,0
3244,52,26,31,4,1.5,3,0,0,0,0,1,0
3245,48,24,24,4,0.2,1,0,0,0,0,1,0
3246,47,22,81,4,3.6,3,0,0,0,0,1,1
3247,41,17,81,1,0.8,2,223,0,0,0,1,0
3248,44,20,113,2,3.3,1,0,0,0,0,1,1
3249,31,6,92,2,3.3,1,0,0,0,0,0,0
3250,50,25,81,1,1.2,1,0,0,0,0,0,0
3251,36,11,101,3,1.2,3,0,0,1,0,0,1
3252,52,26,78,3,3,2,0,0,0,0,0,1
3253,62,38,78,2,0,3,0,0,0,0,1,0
3254,55,30,35,1,1.5,2,118,0,0,0,0,1
3255,61,37,9,2,0.3,3,0,0,0,0,1,0
3256,34,7,82,4,2,2,0,0,0,0,1,1
3257,34,9,41,1,2.5,3,0,0,0,0,0,0
3258,59,35,84,1,1.8,3,0,0,0,0,1,0
3259,41,17,42,4,2.2,2,185,0,1,0,1,0
3260,33,8,54,3,2.3,1,0,0,0,0,0,1
3261,55,30,84,2,0,3,0,0,0,0,0,0
3262,64,40,131,1,3.8,1,0,0,0,0,0,0
3263,44,19,85,2,3.8,3,0,0,0,0,1,0
3264,32,8,84,4,3.4,1,0,0,0,0,1,0
3265,67,41,114,4,2.4,3,0,0,0,0,1,0
3266,40,14,61,3,0.5,3,0,0,0,0,1,0
3267,57,31,39,1,2.2,3,0,0,0,0,1,1
3268,59,35,21,2,1,1,120,0,0,0,1,0
3269,43,17,111,4,5.4,3,0,1,0,0,1,0
3270,58,34,68,2,2.8,1,113,0,0,0,0,0
3271,50,23,179,4,3.6,2,0,1,0,0,1,0
3272,52,27,93,4,4.1,2,0,1,0,0,0,1
3273,35,9,85,2,1.8,1,0,0,0,0,0,0
3274,40,15,180,1,4.1,1,0,0,0,0,0,0
3275,31,5,110,2,1.5,3,0,0,0,0,1,0
3276,32,8,65,1,1.2,1,268,0,0,0,1,0
3277,55,31,159,1,3.9,3,0,1,0,0,0,0
3278,43,19,81,2,3.2,1,0,0,0,0,1,0
3279,31,6,132,1,3.8,1,0,0,0,0,1,0
3280,26,-1,44,1,2,2,0,0,0,0,0,0
3281,58,33,98,1,2.6,1,0,0,0,0,0,0
3282,51,25,62,2,1.5,2,0,0,0,0,1,1
3283,45,21,91,1,4.7,1,0,0,0,0,1,0
3284,56,30,29,4,0.7,2,87,0,0,0,1,0
3285,25,-1,101,4,2.1,3,0,0,0,0,0,1
3286,38,13,65,3,0.7,2,0,0,0,0,1,0
3287,62,36,58,1,2.8,2,0,0,0,0,0,1
3288,39,13,32,2,0.8,3,0,0,0,0,1,0
3289,56,30,140,4,0.5,1,292,1,0,0,0,0
3290,50,25,44,1,0.3,1,187,0,0,0,1,1
3291,52,27,113,1,0.1,3,0,0,0,0,0,0
3292,53,28,38,1,1.3,2,0,0,0,0,1,0
3293,25,-1,13,4,0.4,1,0,0,1,0,0,0
3294,44,20,62,2,2.5,1,0,0,1,0,1,0
3295,42,12,29,3,2,3,0,0,0,0,0,0
3296,42,16,141,3,4,2,0,1,0,0,0,0
3297,63,37,132,1,4.4,2,0,1,0,0,1,0
3298,57,32,23,1,0.3,3,0,0,0,0,1,1
3299,56,32,11,2,0.3,1,89,0,0,0,0,0
3300,60,34,90,4,1.9,2,0,0,0,0,1,0
3301,62,38,43,1,1.9,2,0,0,0,0,1,0
3302,48,22,59,4,2.6,1,0,0,0,0,1,1
3303,37,11,28,2,0.8,3,0,0,0,0,0,0
3304,55,29,28,2,0.7,2,82,0,0,0,1,1
3305,42,17,108,3,1,1,383,0,0,0,1,0
3306,39,13,78,1,2.8,3,0,0,0,0,0,0
3307,47,22,65,1,2.4,1,0,0,0,0,1,0
3308,34,10,25,4,1,1,0,0,0,0,1,0
3309,48,23,108,2,3.8,3,0,0,0,0,0,1
3310,52,27,43,4,0.2,2,0,0,0,0,1,0
3311,53,29,95,4,1,2,0,0,0,0,1,1
3312,49,25,24,1,0.3,1,0,0,0,0,0,0
3313,47,22,190,2,8.8,1,0,0,0,0,0,0
3314,48,24,24,1,0.9,3,0,0,0,0,0,0
3315,38,13,41,4,1.7,1,0,0,0,0,1,0
3316,48,22,80,3,1.1,1,0,0,0,0,0,0
3317,56,26,63,3,2,3,0,0,0,0,1,0
3318,65,41,79,3,2,3,0,0,0,0,0,0
3319,46,20,105,4,3.2,1,0,1,0,0,0,0
3320,60,35,153,3,2,3,0,1,0,0,0,1
3321,50,25,114,1,0.6,1,0,0,0,0,0,1
3322,41,15,120,1,5.2,1,0,0,0,0,1,0
3323,41,16,104,1,4,3,0,0,0,1,1,1
3324,60,35,20,1,1.3,1,0,0,0,0,1,0
3325,57,31,41,1,1.4,1,0,0,1,0,1,0
3326,48,23,35,2,1.3,1,0,0,0,0,0,0
3327,53,27,174,1,2.9,2,0,1,0,0,1,0
3328,42,18,164,1,1.3,3,0,1,1,1,1,1
3329,45,20,22,1,0.1,1,0,0,0,0,0,0
3330,35,10,132,1,3.8,1,82,0,0,0,0,1
3331,34,9,32,4,1.1,3,0,0,0,0,1,0
3332,67,42,21,3,0.1,3,0,0,0,0,0,1
3333,36,9,49,2,1.67,2,0,0,0,0,0,1
3334,37,13,79,4,0.1,2,280,0,0,0,1,0
3335,40,14,30,2,0.8,3,86,0,0,0,0,0
3336,35,10,118,2,7.8,1,358,0,0,0,0,0
3337,60,34,11,4,0.7,3,0,0,0,0,1,0
3338,59,29,61,3,2,3,0,0,0,0,1,0
3339,35,9,43,4,1.2,2,0,0,1,0,1,0
3340,27,1,141,4,5.1,3,354,1,0,0,0,0
3341,29,3,54,4,1.8,3,0,0,0,0,0,0
3342,35,9,33,2,0.3,1,0,0,1,0,1,0
3343,38,13,84,3,1.2,3,121,0,0,0,1,1
3344,62,37,125,1,1,3,0,1,0,0,1,0
3345,43,19,110,1,3.4,1,0,0,0,0,0,1
3346,35,11,14,4,1,1,0,0,0,1,1,1
3347,41,15,65,2,2.8,1,0,0,0,0,1,1
3348,65,41,78,3,2,3,0,0,0,1,1,1
3349,61,35,18,3,0.3,3,0,0,0,0,0,0
3350,55,25,95,2,4.5,3,275,0,0,0,0,0
3351,28,3,95,2,1.8,2,0,0,0,0,0,0
3352,52,26,191,1,1.7,1,0,0,0,0,1,0
3353,34,4,19,1,0.67,3,83,0,0,0,1,0
3354,49,23,19,4,0.6,3,0,0,0,0,1,1
3355,42,18,39,1,0.3,3,0,0,0,0,1,0
3356,49,23,93,1,2.4,1,0,0,0,0,1,1
3357,49,23,115,3,4.6,3,0,1,0,0,0,0
3358,32,6,112,1,2.7,2,408,0,1,1,1,1
3359,59,35,40,4,0.4,1,0,0,0,0,0,0
3360,43,19,45,3,0.6,2,0,0,0,0,0,0
3361,48,24,133,1,5,1,0,0,0,0,0,0
3362,31,5,85,3,1.6,1,87,0,0,0,1,1
3363,30,4,18,2,0.3,2,0,0,0,0,1,0
3364,58,34,54,4,1.3,2,0,0,0,0,1,0
3365,41,15,41,2,2.4,2,105,0,0,0,0,0
3366,38,8,21,1,0.67,3,0,0,0,0,1,0
3367,33,9,152,1,6,1,0,0,0,0,1,1
3368,51,27,53,1,1.6,2,0,0,0,0,1,0
3369,45,18,163,3,5.33,2,0,1,0,1,0,1
3370,34,10,84,4,0.1,2,0,0,0,0,1,0
3371,39,13,59,3,0.9,3,199,0,1,0,1,0
3372,44,18,33,3,0.5,2,0,0,0,0,0,0
3373,55,29,81,4,4.9,1,209,0,0,0,1,0
3374,28,2,182,3,7.2,2,442,1,0,1,1,1
3375,57,31,61,1,2.2,3,0,0,0,0,0,0
3376,43,18,88,4,1.1,2,0,0,0,0,1,0
3377,46,21,170,2,2.8,1,0,0,0,0,0,0
3378,35,10,83,4,0.7,3,315,0,0,0,1,0
3379,25,0,44,4,0.6,2,0,0,0,0,0,1
3380,65,41,83,3,2,3,0,0,0,0,1,0
3381,64,38,21,1,0.8,2,76,0,0,0,0,1
3382,39,15,143,1,3.5,1,0,0,0,0,1,1
3383,62,36,103,2,2.8,1,0,0,1,1,1,0
3384,46,22,135,3,4.1,1,213,1,0,0,1,0
3385,36,11,162,1,8.6,1,153,0,1,0,1,0
3386,42,17,73,4,0.4,1,0,0,1,0,0,0
3387,35,10,142,4,0.8,3,0,1,0,0,0,0
3388,63,37,25,2,0.2,3,0,0,0,0,1,0
3389,45,21,115,2,3.3,1,85,0,0,0,1,0
3390,27,3,88,3,0.8,1,238,0,0,0,0,0
3391,29,3,73,3,0.3,3,0,0,0,0,0,0
3392,55,29,94,1,0.8,3,221,0,0,0,0,0
3393,32,7,58,1,1,1,0,0,0,0,1,0
3394,37,11,81,3,0.9,2,0,0,0,0,1,1
3395,25,-1,113,4,2.1,3,0,0,0,0,1,0
3396,41,16,35,2,1.4,2,135,0,0,0,0,0
3397,52,28,65,1,0,1,0,0,0,0,1,1
3398,31,6,170,2,6.7,1,137,0,0,0,1,0
3399,40,14,62,2,2.4,2,0,0,0,0,1,1
3400,54,29,54,2,2.1,3,97,0,0,0,0,0
3401,48,22,39,1,1.2,2,0,0,0,0,0,0
3402,39,15,28,1,1.4,3,118,0,0,0,1,1
3403,64,40,95,2,0,3,0,0,0,0,1,1
3404,54,29,82,3,3.7,2,0,1,0,0,1,0
3405,39,14,21,1,0.6,3,101,0,0,0,0,0
3406,55,30,50,2,2.1,3,0,0,0,0,1,0
3407,42,12,34,3,2,3,0,0,0,0,0,1
3408,58,32,19,4,0.7,3,0,0,0,0,0,0
3409,45,21,71,4,1.9,1,0,0,0,0,1,0
3410,29,5,113,2,2,2,84,0,0,0,1,1
3411,36,11,9,4,0.2,3,0,0,0,0,1,0
3412,63,37,118,1,2,1,427,0,0,0,0,0
3413,55,29,79,4,4.9,1,0,0,0,0,0,0
3414,54,24,72,3,1.4,3,0,0,0,0,0,1
3415,61,36,18,1,1.3,1,0,0,0,0,0,0
3416,36,12,93,2,2.2,1,0,0,0,0,1,1
3417,61,37,62,1,0,2,244,0,0,0,1,0
3418,39,12,23,3,1,2,0,0,0,0,1,1
3419,57,31,40,3,1.4,3,0,0,0,1,1,1
3420,35,10,34,4,1.7,1,87,0,0,0,1,1
3421,66,41,114,1,0.8,3,0,0,0,0,1,1
3422,49,23,125,1,2.4,1,0,0,0,0,0,1
3423,48,23,41,1,1.4,3,0,0,0,0,0,1
3424,61,35,38,2,1,3,0,0,0,0,0,0
3425,44,19,45,4,0,2,0,0,0,0,1,1
3426,23,-1,12,4,1,1,90,0,0,0,1,0
3427,31,5,115,2,1.5,3,189,0,0,0,1,0
